scenario,variant,rep,cpu,INP,INP_W,INP_H,INP_R,LoAFsum,LoAFcount,LoAFsum_500ms,LoAFcount_500ms,LoAFany_500ms,source_dir
dashboard,B0,9,4.0,40,1.199999988079071,4.5,34.30000001192093,559.7000000476837,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx4
dashboard,B0,10,4.0,40,0.800000011920929,0.0,39.19999998807907,558.1000000238419,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx4
dashboard,B0,11,4.0,40,1.5999999642372131,0.0,38.40000003576279,558.6999999880791,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx4
dashboard,B0,12,4.0,48,1.0,3.899999976158142,43.10000002384186,561.6999999880791,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx4
dashboard,B0,13,4.0,40,1.399999976158142,3.800000011920929,34.80000001192093,556.5,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx4
dashboard,B0,14,4.0,48,0.9000000357627869,4.099999964237213,43.0,554.6000000238419,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx4
dashboard,B0,15,4.0,40,1.199999988079071,0.0,38.80000001192093,551.8999999761581,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx4
dashboard,I2+I3+I4,1,6.0,40,3.199999988079071,34.89999997615814,1.9000000357627869,659.6999999880791,2,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I2+I3+I4,2,6.0,24,1.899999976158142,0.0,22.100000023841858,561.3999999761581,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I2+I3+I4,3,6.0,24,1.800000011920929,0.0,22.19999998807907,566.0,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I2+I3+I4,4,6.0,24,1.699999988079071,0.0,22.30000001192093,558.0,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I2+I3+I4,5,6.0,24,1.399999976158142,0.0,22.600000023841858,556.8000000119209,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I2+I3+I4,6,6.0,24,1.600000023841858,0.0,22.399999976158142,559.5,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I2+I3+I4,7,6.0,24,2.300000011920929,0.0,21.69999998807907,558.1999999880791,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I2+I3+I4,8,6.0,24,0.9000000357627869,0.0,23.099999964237213,559.5,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I2+I3+I4,9,6.0,24,0.19999998807907104,0.0,23.80000001192093,552.6000000238419,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I2+I3+I4,10,6.0,24,1.699999988079071,0.0,22.30000001192093,559.3000000119209,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I2+I3+I4,11,6.0,24,1.4000000357627869,0.09999996423721313,22.5,561.1000000238419,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I2+I3+I4,12,6.0,24,0.7000000476837158,0.0,23.299999952316284,560.1999999880791,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I2+I3+I4,13,6.0,24,2.100000023841858,0.0,21.899999976158142,561.0,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I2+I3+I4,14,6.0,24,2.400000035762787,0.0,21.599999964237213,556.3000000119209,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I2+I3+I4,15,6.0,24,1.199999988079071,0.0,22.80000001192093,560.0,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I2+I4,1,6.0,8,2.200000047683716,0.0,5.799999952316284,533.6000000238419,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I2+I4,2,6.0,24,2.099999964237213,0.0,21.900000035762787,557.0999999642372,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I2+I4,3,6.0,24,1.300000011920929,0.0,22.69999998807907,558.6000000238419,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I2+I4,4,6.0,24,2.0,0.0,22.0,560.5999999642372,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I2+I4,5,6.0,24,0.8999999761581421,0.0,23.100000023841858,557.6999999880791,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I2+I4,6,6.0,24,1.300000011920929,0.0,22.69999998807907,558.5,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I2+I4,7,6.0,24,1.0,0.0,23.0,556.8999999761581,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I2+I4,8,6.0,32,1.899999976158142,0.0,30.100000023841858,559.6999999880791,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I2+I4,9,6.0,24,0.7999999523162842,0.0,23.200000047683716,559.6999999880791,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I2+I4,10,6.0,32,0.5,0.0,31.5,556.0,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I2+I4,11,6.0,24,2.199999988079071,0.0,21.80000001192093,560.8000000119209,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I2+I4,12,6.0,24,1.5,0.0,22.5,563.7000000476837,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I2+I4,13,6.0,32,1.9000000357627869,0.0,30.099999964237213,561.0,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I2+I4,14,6.0,24,1.399999976158142,0.0,22.600000023841858,557.0999999642372,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I2+I4,15,6.0,32,1.399999976158142,0.0,30.600000023841858,560.1999999880791,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I5,1,6.0,64,2.600000023841858,4.799999952316284,56.60000002384186,537.8999999761581,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I5,2,6.0,56,2.0,0.0,54.0,557.5,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I5,3,6.0,64,1.600000023841858,5.299999952316284,57.10000002384186,553.3000000119209,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I5,4,6.0,56,2.199999988079071,6.399999976158142,47.40000003576279,558.5,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I5,5,6.0,56,1.800000011920929,7.399999976158142,46.80000001192093,552.6999999880791,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I5,6,6.0,56,2.5,0.0,53.5,553.8999999761581,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I5,7,6.0,64,1.100000023841858,6.100000023841858,56.799999952316284,558.1999999880791,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I5,8,6.0,56,1.0,0.0,55.0,560.3999999761581,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I5,9,6.0,56,1.0,0.0,55.0,558.1999999880791,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I5,10,6.0,64,1.600000023841858,3.699999988079071,58.69999998807907,563.1000000238419,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I5,11,6.0,56,2.100000023841858,0.0,53.89999997615814,559.1000000238419,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I5,12,6.0,56,2.0,0.0,54.0,558.6999999880791,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I5,13,6.0,56,0.30000001192092896,0.0,55.69999998807907,560.8999999761581,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I5,14,6.0,64,2.599999964237213,5.300000011920929,56.10000002384186,555.9000000357628,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I5,15,6.0,56,1.899999976158142,7.699999988079071,46.40000003576279,561.8000000119209,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I2+I3,1,6.0,8,1.0,0.0,7.0,536.4000000357628,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I2+I3,2,6.0,24,0.9000000357627869,0.0,23.099999964237213,557.8000000119209,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I2+I3,3,6.0,24,1.399999976158142,0.0,22.600000023841858,562.0,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I2+I3,4,6.0,32,2.100000023841858,0.0,29.899999976158142,558.0,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I2+I3,5,6.0,24,2.0,0.0,22.0,557.3999999761581,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I2+I3,6,6.0,24,2.299999952316284,0.0,21.700000047683716,563.0999999642372,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I2+I3,7,6.0,32,2.100000023841858,0.0,29.899999976158142,557.1000000238419,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I2+I3,8,6.0,24,1.399999976158142,0.0,22.600000023841858,561.3999999761581,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I2+I3,9,6.0,24,2.299999952316284,0.0,21.700000047683716,558.5,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I2+I3,10,6.0,24,2.600000023841858,0.0,21.399999976158142,562.1999999880791,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I2+I3,11,6.0,24,0.800000011920929,0.0,23.19999998807907,563.2000000476837,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I2+I3,12,6.0,24,1.800000011920929,0.0,22.19999998807907,560.1000000238419,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I2+I3,13,6.0,24,1.5,0.0,22.5,562.8999999761581,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I2+I3,14,6.0,24,2.300000011920929,0.0,21.69999998807907,556.0999999642372,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I2+I3,15,6.0,24,2.399999976158142,0.0,21.600000023841858,567.1000000238419,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I4,1,6.0,72,1.699999988079071,6.200000047683716,64.09999996423721,529.2999999523163,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I4,2,6.0,64,2.5,7.0,54.5,562.5,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I4,3,6.0,64,1.899999976158142,0.0,62.10000002384186,563.5999999642372,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I4,4,6.0,72,2.599999964237213,5.699999988079071,63.700000047683716,612.7999999523163,2,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I4,5,6.0,72,2.200000047683716,0.0,69.79999995231628,562.4000000357628,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I4,6,6.0,64,2.0,0.0,62.0,561.1000000238419,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I4,7,6.0,64,2.399999976158142,7.5,54.10000002384186,558.8000000119209,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I4,8,6.0,64,2.100000023841858,6.599999964237213,55.30000001192093,558.0,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I4,9,6.0,64,1.699999988079071,0.0,62.30000001192093,563.1000000238419,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I4,10,6.0,64,2.300000011920929,5.799999952316284,55.90000003576279,559.1000000238419,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I4,11,6.0,64,1.600000023841858,7.699999988079071,54.69999998807907,607.6999999284744,2,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I4,12,6.0,64,1.800000011920929,0.0,62.19999998807907,561.1999999880791,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I4,13,6.0,64,2.899999976158142,6.800000011920929,54.30000001192093,558.1999999880791,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I4,14,6.0,64,2.599999964237213,6.900000035762787,54.5,560.1999999880791,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I4,15,6.0,64,2.300000011920929,6.600000023841858,55.09999996423721,559.3000000119209,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I3,1,6.0,64,1.399999976158142,0.0,62.60000002384186,532.8000000119209,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I3,2,6.0,64,2.600000023841858,7.399999976158142,54.0,561.0999999642372,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I3,3,6.0,72,2.100000023841858,5.5,64.39999997615814,565.3000000119209,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I3,4,6.0,56,2.199999988079071,6.800000011920929,47.0,563.3000000119209,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I3,5,6.0,64,2.399999976158142,0.0,61.60000002384186,557.0,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I3,6,6.0,64,1.9000000357627869,0.0,62.09999996423721,558.1000000238419,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I3,7,6.0,64,2.5,7.400000035762787,54.09999996423721,556.1999999880791,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I3,8,6.0,64,2.5,7.5,54.0,560.3999999761581,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I3,9,6.0,64,2.799999952316284,0.0,61.200000047683716,558.3999999761581,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I3,10,6.0,64,0.9000000357627869,0.0,63.09999996423721,562.6999999880791,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I3,11,6.0,64,1.199999988079071,0.0,62.80000001192093,607.0,2,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I3,12,6.0,72,2.5,6.199999988079071,63.30000001192093,560.8000000119209,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I3,13,6.0,56,2.399999976158142,7.600000023841858,46.0,562.1000000238419,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I3,14,6.0,64,1.699999988079071,7.5,54.80000001192093,644.3999999761581,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I3,15,6.0,64,2.300000011920929,0.0,61.69999998807907,554.7000000476837,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I1,1,6.0,72,2.0,10.399999976158142,59.60000002384186,612.0,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I1,2,6.0,56,2.800000011920929,8.300000011920929,44.89999997615814,561.5,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I1,3,6.0,64,1.4000000357627869,0.0,62.59999996423721,566.1000000238419,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I1,4,6.0,72,1.5,5.699999988079071,64.80000001192093,645.7000000476837,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I1,5,6.0,64,2.300000011920929,8.300000011920929,53.39999997615814,560.8000000119209,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I1,6,6.0,64,2.199999988079071,7.300000011920929,54.5,564.1999999880791,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I1,7,6.0,72,2.5,0.0,69.5,636.8000000119209,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I1,8,6.0,72,2.0,6.800000011920929,63.19999998807907,561.1999999880791,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I1,9,6.0,64,3.099999964237213,6.700000047683716,54.19999998807907,559.9000000357628,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I1,10,6.0,64,3.0,5.0,56.0,649.1000000238419,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I1,11,6.0,64,1.199999988079071,8.5,54.30000001192093,559.5999999642372,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I1,12,6.0,72,5.800000011920929,8.800000011920929,57.39999997615814,559.0,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I1,13,6.0,56,2.899999976158142,6.800000011920929,46.30000001192093,557.6999999880791,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I1,14,6.0,64,2.199999988079071,4.900000035762787,56.89999997615814,563.5999999642372,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I1,15,6.0,64,3.0,6.699999988079071,54.30000001192093,556.8999999761581,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I2,1,6.0,8,1.399999976158142,0.0,6.600000023841858,618.0,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I2,2,6.0,24,2.0,0.0,22.0,647.1000000238419,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I2,3,6.0,24,2.899999976158142,0.0,21.100000023841858,645.8000000119209,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I2,4,6.0,24,2.5,0.0,21.5,561.7999999523163,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I2,5,6.0,24,2.0,0.0,22.0,556.0999999642372,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I2,6,6.0,24,2.100000023841858,0.0,21.899999976158142,644.3000000119209,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I2,7,6.0,24,1.5,0.0,22.5,558.6999999880791,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I2,8,6.0,24,1.199999988079071,0.0,22.80000001192093,558.3000000119209,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I2,9,6.0,24,0.8999999761581421,0.0,23.100000023841858,555.3000000119209,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I2,10,6.0,32,1.0,0.0,31.0,565.8000000119209,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I2,11,6.0,24,2.600000023841858,0.0,21.399999976158142,551.6999999880791,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I2,12,6.0,24,2.0,0.0,22.0,557.6999999880791,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I2,13,6.0,24,1.899999976158142,0.0,22.100000023841858,567.6999999880791,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I2,14,6.0,24,1.899999976158142,0.0,22.100000023841858,644.8000000119209,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I2,15,6.0,24,1.699999988079071,0.0,22.30000001192093,549.8000000119209,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,B0,1,6.0,80,2.599999964237213,6.700000047683716,70.69999998807907,613.0,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,B0,2,6.0,72,2.899999976158142,7.699999988079071,61.40000003576279,556.3999999761581,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,B0,3,6.0,72,2.599999964237213,4.900000035762787,64.5,562.0,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,B0,4,6.0,72,2.099999964237213,5.5,64.40000003576279,557.9000000357628,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,B0,5,6.0,64,3.099999964237213,7.300000011920929,53.60000002384186,558.6999999880791,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,B0,6,6.0,64,2.300000011920929,0.0,61.69999998807907,565.1000000238419,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,B0,7,6.0,64,3.699999988079071,5.5,54.80000001192093,561.1999999880791,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,B0,8,6.0,64,2.299999952316284,0.0,61.700000047683716,646.1999999880791,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,B0,9,6.0,64,2.5,7.5,54.0,561.5,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,B0,10,6.0,64,3.099999964237213,6.800000011920929,54.10000002384186,567.6000000238419,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,B0,11,6.0,64,2.300000011920929,7.800000011920929,53.89999997615814,644.5,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,B0,12,6.0,72,2.699999988079071,5.399999976158142,63.90000003576279,562.4000000357628,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,B0,13,6.0,64,1.800000011920929,0.09999996423721313,62.10000002384186,646.4000000357628,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,B0,14,6.0,64,0.7999999523162842,0.0,63.200000047683716,558.5,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,B0,15,6.0,80,1.0,6.0,73.0,559.3000000119209,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I3+I4,1,6.0,88,2.099999964237213,5.800000011920929,80.10000002384186,609.8000000119209,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I3+I4,2,6.0,80,2.0,7.400000035762787,70.59999996423721,555.8000000119209,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I3+I4,3,6.0,72,3.0,7.699999988079071,61.30000001192093,547.8000000119209,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I3+I4,4,6.0,64,1.5,0.0,62.5,563.0,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I3+I4,5,6.0,56,1.699999988079071,6.600000023841858,47.69999998807907,560.2999999523163,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I3+I4,6,6.0,56,1.699999988079071,0.0,54.30000001192093,559.3000000119209,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I3+I4,7,6.0,56,2.799999952316284,6.200000047683716,47.0,556.8999999761581,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I3+I4,8,6.0,56,1.9000000357627869,0.0,54.09999996423721,558.6999999880791,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I3+I4,9,6.0,64,2.399999976158142,7.300000011920929,54.30000001192093,560.3000000119209,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I3+I4,10,6.0,56,0.5999999642372131,0.0,55.40000003576279,563.8000000119209,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I3+I4,11,6.0,56,1.300000011920929,6.599999964237213,48.10000002384186,559.1999999880791,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I3+I4,12,6.0,64,2.600000023841858,4.899999976158142,56.5,560.1999999880791,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
dashboard,I3+I4,13,6.0,64,2.199999988079071,4.900000035762787,56.89999997615814,561.8000000119209,1,0,0,0,D:\Projects\scopus\stat\results\dashboard_cpu-2-8\default_CPUx6
